45.3727566643,-25.8740162006,0.0
45.3363749785,-25.9671631113,0.0
45.3005090029,-26.0605098091,0.0
45.2651598347,-26.1540534388,0.0
45.2303286490,-26.2477908841,0.0
45.1960163755,-26.3417196398,0.0
45.1622240765,-26.4358368019,0.0
45.1289527973,-26.5301394631,0.0
45.0962035657,-26.6246247116,0.0
45.0639767170,-26.7192916342,0.0
45.0322746089,-26.8141333039,0.0
45.0010975106,-26.9091488595,0.0
44.9704463759,-27.0043353940,0.0
44.9403221428,-27.0996899953,0.0
44.9107257330,-27.1952097460,0.0
44.8816580519,-27.2908917240,0.0
44.8531199889,-27.3867330021,0.0
44.8251124170,-27.4827306483,0.0
44.7976361931,-27.5788817260,0.0
44.7706921577,-27.6751832937,0.0
44.7442811352,-27.7716324057,0.0
44.7184039334,-27.8682261114,0.0
44.6930613439,-27.9649614563,0.0
44.6682541420,-28.0618354811,0.0
44.6439830864,-28.1588452226,0.0
44.6202489197,-28.2559877135,0.0
44.5970523679,-28.3532599823,0.0
44.5743941404,-28.4506590535,0.0
44.5522749978,-28.5481816464,0.0
44.5306955302,-28.6458251511,0.0
44.5096564014,-28.7435865688,0.0
44.4891582584,-28.8414628981,0.0
44.4692017308,-28.9394511353,0.0
44.4497874315,-29.0375482746,0.0
44.4309159563,-29.1357513076,0.0
44.4125878841,-29.2340572238,0.0
44.3948037767,-29.3324630108,0.0
44.3775641791,-29.4309656536,0.0
44.3608694142,-29.5295633674,0.0
44.3447204411,-29.6282504785,0.0
44.3291175010,-29.7270254412,0.0
44.3140610732,-29.8258852255,0.0
44.2995516202,-29.9248267996,0.0
44.2855895871,-30.0238471305,0.0
44.2721754022,-30.1229431833,0.0
44.2593094769,-30.2221119220,0.0
44.2469922053,-30.3213503089,0.0
44.2352239648,-30.4206553053,0.0
44.2240051157,-30.5200238707,0.0
44.2133360015,-30.6194529636,0.0
44.2032169486,-30.7189395418,0.0
44.1936482666,-30.8184805624,0.0
44.1846302480,-30.9180729807,0.0
44.1761631688,-31.0177137506,0.0
44.1682472879,-31.1173998244,0.0
44.1608828474,-31.2171281530,0.0
44.1540700726,-31.3168956861,0.0
44.1478091718,-31.4166993720,0.0
44.1421003367,-31.5165361580,0.0
44.1369437417,-31.6164029903,0.0
44.1323395447,-31.7162968144,0.0
44.1282878864,-31.8162145745,0.0
44.1247888909,-31.9161532146,0.0
44.1218426650,-32.0161096776,0.0
44.1194492991,-32.1160809060,0.0
44.1176088661,-32.2160638419,0.0
44.1163214226,-32.3160554269,0.0
44.1155870045,-32.4160533045,0.0
44.1154056447,-32.5160530460,0.0
44.1157773421,-32.6160522635,0.0
44.1167020852,-32.7160478981,0.0
44.1181798458,-32.8160368912,0.0
44.1202105788,-32.9160161842,0.0
44.1227942221,-33.0159827187,0.0
44.1259306966,-33.1159334370,0.0
44.1296199064,-33.2158652817,0.0
44.1338617388,-33.3157751957,0.0
44.1386560640,-33.4156601231,0.0
44.1440027353,-33.5155170082,0.0
44.1499015892,-33.6153427965,0.0
44.1563524452,-33.7151344343,0.0
44.1633551061,-33.8148888689,0.0
44.1709093575,-33.9146030489,0.0
44.1790149684,-34.0142739239,0.0
44.1876716909,-34.1138984448,0.0
44.1968792600,-34.2134735642,0.0
44.2066373942,-34.3129962358,0.0
44.2169457947,-34.4124634153,0.0
44.2278041464,-34.5118720596,0.0
44.2392121168,-34.6112191279,0.0
44.2511693571,-34.7105015808,0.0
44.2636755013,-34.8097163812,0.0
44.2767301667,-34.9088604938,0.0
44.2903329540,-35.0079308857,0.0
44.3044834468,-35.1069245261,0.0
44.3191812123,-35.2058383864,0.0
44.3344258006,-35.3046694406,0.0
44.3502165953,-35.4034137440,0.0
44.3665534545,-35.5020703949,0.0
44.3834356914,-35.6006351849,0.0
44.4008627896,-35.6991050987,0.0
44.4188342158,-35.7974771238,0.0
44.4373494203,-35.8957482507,0.0
44.4564078366,-35.9939154730,0.0
44.4760088815,-36.0919757873,0.0
44.4961519555,-36.1899261938,0.0
44.5168364421,-36.2877636958,0.0
44.5380617086,-36.3854853000,0.0
44.5598271053,-36.4830880168,0.0
44.5821319664,-36.5805688601,0.0
44.6049756094,-36.6779248475,0.0
44.6283573352,-36.7751530006,0.0
44.6522764284,-36.8722503447,0.0
44.6767321569,-36.9692139092,0.0
44.7017237726,-37.0660407274,0.0
44.7272505105,-37.1627278370,0.0
44.7533115895,-37.2592722799,0.0
44.7799062121,-37.3556711022,0.0
44.8070335644,-37.4519213547,0.0
44.8346928161,-37.5480200924,0.0
44.8628831209,-37.6439643753,0.0
44.8916036158,-37.7397512679,0.0
44.9208534220,-37.8353778394,0.0
44.9506316442,-37.9308411642,0.0
44.9809373710,-38.0261383213,0.0
45.0117696749,-38.1212663950,0.0
45.0431276119,-38.2162224745,0.0
45.0750084408,-38.3109984059,0.0
45.1074147299,-38.4056018254,0.0
45.1403437328,-38.5000245733,0.0
45.1737944424,-38.5942637614,0.0
45.2077658356,-38.6883165072,0.0
45.2422568731,-38.7821799340,0.0
45.2772665000,-38.8758511707,0.0
45.3127936455,-38.9693273521,0.0
45.3488372228,-39.0626056190,0.0
45.3853961296,-39.1556831184,0.0
45.4224692476,-39.2485570032,0.0
45.4600554427,-39.3412244326,0.0
45.4981535654,-39.4336825723,0.0
45.5367624503,-39.5259285942,0.0
45.5758809166,-39.6179596767,0.0
45.6155077675,-39.7097730049,0.0
45.6556417912,-39.8013657704,0.0
45.6962817599,-39.8927351717,0.0
45.7374264307,-39.9838784140,0.0
45.7790745449,-40.0747927094,0.0
45.8212248288,-40.1654752773,0.0
45.8638759931,-40.2559233437,0.0
45.9070267331,-40.3461341423,0.0
45.9506757290,-40.4361049136,0.0
45.9948217927,-40.5258332024,0.0
46.0394634145,-40.6153159345,0.0
46.0845992277,-40.7045503720,0.0
46.1302278505,-40.7935337843,0.0
46.1763478861,-40.8822634487,0.0
46.2229579224,-40.9707366502,0.0
46.2700565326,-41.0589506816,0.0
46.3176422746,-41.1469028437,0.0
46.3657136914,-41.2345904449,0.0
46.4142685032,-41.3220093569,0.0
46.4633068740,-41.4091598752,0.0
46.5128264856,-41.4960378513,0.0
46.5628258234,-41.5826406277,0.0
46.6133033580,-41.6689655554,0.0
46.6642575454,-41.7550099942,0.0
46.7156868271,-41.840771312,0.0
46.7675896300,-41.9262468857,0.0
46.8199643666,-42.0114341008,0.0
46.8728094347,-42.0963303518,0.0
46.9261232182,-42.1809330417,0.0
46.9799040861,-42.2652395829,0.0
47.0341503935,-42.3492473966,0.0
47.0888604812,-42.4329539134,0.0
47.1440326758,-42.5163565727,0.0
47.1996652895,-42.5994528236,0.0
47.2557566209,-42.6822401244,0.0
47.3123049543,-42.7647159429,0.0
47.3693085599,-42.8468777562,0.0
47.4267656941,-42.9287230514,0.0
47.4846745996,-43.0102493249,0.0
47.5430335050,-43.0914540832,0.0
47.6018406254,-43.1723348424,0.0
47.6610941618,-43.2528891285,0.0
47.7207923021,-43.3331144777,0.0
47.7809332200,-43.4130084360,0.0
47.8415150762,-43.4925685598,0.0
47.9025360175,-43.5717924154,0.0
47.9639941775,-43.6506775796,0.0
48.0258876764,-43.7292216396,0.0
48.0882146209,-43.8074221930,0.0
48.1509731048,-43.8852768476,0.0
48.2141613942,-43.9627834491,0.0
48.2777773210,-44.0399393350,0.0
48.3418189367,-44.1167421443,0.0
48.4062842800,-44.1931895272,0.0
48.4750418775,-44.2656103013,0.0
48.5474456329,-44.3345863566,0.0
48.6198493882,-44.4035624120,0.0
48.6922531435,-44.4725384674,0.0
48.7646568988,-44.5415145228,0.0
48.8370606541,-44.6104905782,0.0
48.9094644094,-44.6794666336,0.0
48.9818681647,-44.7484426890,0.0
49.0542719200,-44.8174187444,0.0
49.1266756753,-44.8863947998,0.0
49.1990794306,-44.9553708552,0.0
49.2714831859,-45.0243469106,0.0
49.3438869412,-45.0933229660,0.0
49.4162906965,-45.1622990214,0.0
49.4886944518,-45.2312750768,0.0
49.5610982071,-45.3002511322,0.0
49.6335019624,-45.3692271876,0.0
49.7059057177,-45.4382032430,0.0
49.7783094730,-45.5071792984,0.0
49.8507132283,-45.5761553538,0.0
49.9231169836,-45.6451314092,0.0
49.9955207389,-45.7141074646,0.0
50.0679244942,-45.7830835200,0.0
50.1403282495,-45.8520595754,0.0
50.2127320048,-45.9210356308,0.0
50.2851357601,-45.9900116862,0.0
50.3575395153,-46.0589877416,0.0
50.4299432706,-46.1279637970,0.0
